frame_id,time,image_file,x,y,z,roll,pitch,yaw,rollRate,pitchRate,yawRate,ax,ay,az,throttle,brake,steer,gear
288,28.900000,frame_000288.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
289,29.000000,frame_000289.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
290,29.100000,frame_000290.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
291,29.200000,frame_000291.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
292,29.300000,frame_000292.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
293,29.400000,frame_000293.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
294,29.500000,frame_000294.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
295,29.600000,frame_000295.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.000000,0.000000,1
296,29.700000,frame_000296.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.000000,0.000000,1
297,29.800000,frame_000297.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.000000,0.000000,1
298,29.900000,frame_000298.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
